user_id,item_id,rating,timestamp
353,1075,2,878297525
353,1075,4,878297526
354,1483,4,880587515
354,912,3,880587516
354,911,4,880587517
354,911,5,880587518
355,174,5,879068845
355,331,4,879068846
355,651,4,879068847
355,534,4,879068848
355,245,2,879068849
355,248,4,879068850
355,248,5,879068851
356,333,4,880019455
356,682,4,880019456
356,678,3,880019457
356,260,4,880019458
356,245,3,880019459
356,348,3,880019460
356,343,4,880019461
356,343,3,880019462
357,570,4,881545198
357,80,4,881545199
357,451,3,881545200
357,384,5,881545201
357,384,4,881545202
358,160,4,876053489
358,865,3,876053490
358,269,2,876053491
358,302,3,876053492
358,306,3,876053493
358,306,4,876053494
359,249,4,882469470
359,326,5,882469471
359,342,4,882469472
359,302,5,882469473
359,302,5,882469474
360,483,5,875302352
360,127,4,875302353
360,66,5,875302354
360,66,4,875302355
361,510,3,893174665
361,1312,4,893174666
361,324,5,893174667
361,462,4,893174668
361,150,4,893174669
361,150,5,893174670
362,322,4,882289966
362,260,4,882289967
362,678,5,882289968
362,678,5,882289969
363,405,3,875202017
363,628,2,875202018
363,121,3,875202019
363,288,3,875202020
363,288,4,875202021
364,371,5,892709888
364,1133,5,892709889
364,520,2,892709890
364,520,5,892709891
365,474,4,882405065
365,143,4,882405066
365,603,4,882405067
365,52,1,882405068
365,79,4,882405069
365,79,3,882405070
366,383,4,884943139
366,288,3,884943140
366,194,5,884943141
366,194,4,884943142
367,898,5,885457698
367,299,4,885457699
367,245,4,885457700
367,245,4,885457701
368,969,4,876779610
368,502,4,876779611
368,1133,4,876779612
368,504,5,876779613
368,504,4,876779614
369,259,2,887852423
369,908,4,887852424
369,877,4,887852425
369,330,4,887852426
369,948,5,887852427
369,948,3,887852428
370,428,1,889826004
370,382,3,889826005
370,88,2,889826006
370,88,2,889826007
371,275,4,885326279
371,423,5,885326280
371,163,2,885326281
371,357,3,885326282
371,4,5,885326283
371,81,5,885326284
371,81,4,885326285
372,295,5,882790750
372,298,3,882790751
372,1283,3,882790752
372,244,3,882790753
372,1014,4,882790754
372,1014,4,882790755
373,1023,3,877523732
373,244,3,877523733
373,1096,4,877523734
373,1096,4,877523735
374,226,5,875803936
374,405,1,875803937
374,92,5,875803938
374,385,4,875803939
374,1217,4,875803940
374,250,4,875803941
374,250,5,875803942
375,73,5,886102625
375,158,3,886102626
375,163,4,886102627
375,163,4,886102628
376,411,5,892896982
376,1061,5,892896983
376,291,5,892896984
376,975,4,892896985
376,107,3,892896986
376,107,5,892896987
377,100,5,883175118
377,847,3,883175119
377,125,2,883175120
377,125,4,883175121
378,680,4,886590562
378,264,5,886590563
378,881,3,886590564
378,242,4,886590565
378,1025,3,886590566
378,1025,4,886590567
379,185,5,881769612
379,228,4,881769613
379,176,5,881769614
379,193,5,881769615
379,193,5,881769616
380,898,5,880540319
380,750,4,880540320
380,1105,2,880540321
380,1316,5,880540322
380,1316,4,880540323
381,7,4,885414603
381,234,1,885414604
381,175,2,885414605
381,175,4,885414606
382,346,2,875731753
382,315,4,875731754
382,333,2,875731755
382,750,2,875731756
382,313,2,875731757
382,313,4,875731758
383,66,3,888465301
383,155,5,888465302
383,88,5,888465303
383,737,4,888465304
383,737,4,888465305
384,360,4,878519560
384,271,5,878519561
384,324,4,878519562
384,328,4,878519563
384,306,4,878519564
384,300,4,878519565
384,336,5,878519566
384,336,4,878519567
385,892,5,891191171
385,322,3,891191172
385,312,3,891191173
385,689,4,891191174
385,689,4,891191175
386,820,5,880307221
386,833,4,880307222
386,407,5,880307223
386,932,3,880307224
386,105,3,880307225
386,105,5,880307226
387,174,4,880058918
387,132,5,880058919
387,114,1,880058920
387,511,5,880058921
387,469,5,880058922
387,318,3,880058923
387,318,4,880058924
388,118,5,881909105
388,930,3,881909106
388,323,5,881909107
388,313,4,881909108
388,751,4,881909109
388,270,5,881909110
388,270,5,881909111
389,875,4,890001013
389,339,4,890001014
389,883,3,890001015
389,882,4,890001016
389,885,4,890001017
389,358,2,890001018
389,358,4,890001019
390,23,4,891253369
390,174,4,891253370
390,205,4,891253371
390,172,4,891253372
390,523,4,891253373
390,523,4,891253374
391,50,5,883654903
391,178,2,883654904
391,611,3,883654905
391,527,4,883654906
391,527,4,883654907
392,350,5,888718141
392,332,5,888718142
392,748,4,888718143
392,323,4,888718144
392,322,5,888718145
392,322,5,888718146
393,1052,3,879306452
393,767,3,879306453
393,120,1,879306454
393,370,1,879306455
393,443,3,879306456
393,444,4,879306457
393,859,2,879306458
393,859,4,879306459
394,321,3,877556875
394,990,5,877556876
394,678,4,877556877
394,988,3,877556878
394,948,3,877556879
394,948,4,877556880
395,476,5,880406798
395,237,4,880406799
395,762,4,880406800
395,287,5,880406801
395,287,5,880406802
396,200,4,889346683
396,672,3,889346684
396,860,5,889346685
396,670,5,889346686
396,670,4,889346687
397,563,5,892628633
397,564,4,892628634
397,448,5,892628635
397,219,5,892628636
397,234,3,892628637
397,164,4,892628638
397,443,4,892628639
397,443,4,892628640
398,96,3,884051874
398,89,4,884051875
398,181,3,884051876
398,11,4,884051877
398,183,5,884051878
398,183,4,884051879
399,114,4,890996436
399,50,2,890996437
399,172,3,890996438
399,919,3,890996439
399,268,3,890996440
399,268,3,890996441
400,540,4,892858293
400,62,3,892858294
400,183,3,892858295
400,127,3,892858296
400,265,4,892858297
400,89,2,892858298
400,92,2,892858299
400,92,5,892858300
401,423,1,887710966
401,443,2,887710967
401,100,3,887710968
401,650,2,887710969
401,170,5,887710970
401,57,2,887710971
401,57,3,887710972
402,431,3,879489911
402,77,4,879489912
402,452,4,879489913
402,452,4,879489914
403,628,5,885996523
403,1212,4,885996524
403,574,4,885996525
403,574,4,885996526
404,577,4,887627228
404,739,3,887627229
404,571,4,887627230
404,828,5,887627231
404,472,5,887627232
404,380,4,887627233
404,380,4,887627234
405,963,1,889559313
405,1513,4,889559314
405,829,3,889559315
405,288,2,889559316
405,288,5,889559317
406,44,5,890727213
406,583,4,890727214
406,356,5,890727215
406,761,4,890727216
406,770,4,890727217
406,770,5,890727218
407,268,4,875131650
407,274,4,875131651
407,111,4,875131652
407,111,4,875131653
408,200,3,890761460
408,443,3,890761461
408,219,3,890761462
408,234,4,890761463
408,234,4,890761464
409,323,4,891293505
409,301,4,891293506
409,326,4,891293507
409,328,4,891293508
409,918,5,891293509
409,918,5,891293510
410,345,4,883862565
410,496,4,883862566
410,701,4,883862567
410,188,5,883862568
410,188,4,883862569
411,758,5,882168817
411,1029,4,882168818
411,413,5,882168819
411,940,3,882168820
411,940,4,882168821
412,751,4,884822724
412,506,4,884822725
412,265,4,884822726
412,1039,4,884822727
412,1039,4,884822728
413,995,4,876377079
413,259,4,876377080
413,294,5,876377081
413,294,4,876377082
414,134,1,886021010
414,357,3,886021011
414,474,3,886021012
414,1229,4,886021013
414,1268,2,886021014
414,334,2,886021015
414,332,3,886021016
414,332,3,886021017
415,58,5,878098430
415,205,4,878098431
415,603,2,878098432
415,480,5,878098433
415,203,5,878098434
415,488,5,878098435
415,488,4,878098436
416,328,4,888887562
416,751,5,888887563
416,689,4,888887564
416,1003,3,888887565
416,271,3,888887566
416,289,4,888887567
416,289,4,888887568
417,489,3,876255245
417,18,3,876255246
417,900,4,876255247
417,1159,5,876255248
417,320,2,876255249
417,320,4,876255250
418,825,3,875210022
418,546,3,875210023
418,833,5,875210024
418,982,4,875210025
418,982,4,875210026
419,289,3,881305095
419,984,3,881305096
419,325,4,881305097
419,678,2,881305098
419,243,4,881305099
419,408,5,881305100
419,408,4,881305101
420,559,5,882741167
420,816,4,882741168
420,569,5,882741169
420,53,5,882741170
420,769,4,882741171
420,678,3,882741172
420,678,5,882741173
421,383,3,884786421
421,1052,5,884786422
421,346,5,884786423
421,1298,4,884786424
421,347,4,884786425
421,347,5,884786426
422,294,3,876485597
422,339,3,876485598
422,352,4,876485599
422,347,4,876485600
422,347,4,876485601
423,713,4,886474901
423,515,3,886474902
423,283,5,886474903
423,283,4,886474904
424,591,3,887638248
424,508,3,887638249
424,546,3,887638250
424,148,2,887638251
424,291,2,887638252
424,460,3,887638253
424,544,3,887638254
424,544,3,887638255
425,276,2,882795902
425,8,5,882795903
425,59,4,882795904
425,491,5,882795905
425,663,5,882795906
425,513,4,882795907
425,513,5,882795908
426,1091,5,885037534
426,843,4,885037535
426,344,4,885037536
426,303,5,885037537
426,302,4,885037538
426,539,4,885037539
426,539,5,885037540
427,227,4,885638625
427,450,4,885638626
427,229,4,885638627
427,449,4,885638628
427,230,4,885638629
427,313,4,885638630
427,313,4,885638631
428,596,4,881536559
428,273,3,881536560
428,240,4,881536561
428,739,4,881536562
428,1028,3,881536563
428,1060,5,881536564
428,288,3,881536565
428,288,5,881536566
429,546,3,879536214
429,597,2,879536215
429,823,3,879536216
429,823,3,879536217
430,345,2,890632075
430,302,1,890632076
430,268,1,890632077
430,896,1,890632078
430,273,1,890632079
430,273,1,890632080
431,737,4,883030933
431,162,5,883030934
431,1119,4,883030935
431,494,3,883030936
431,525,3,883030937
431,203,4,883030938
431,684,4,883030939
431,684,5,883030940
432,47,4,891844342
432,1246,3,891844343
432,151,4,891844344
432,813,3,891844345
432,379,3,891844346
432,274,3,891844347
432,93,3,891844348
432,93,3,891844349
433,50,4,877912306
433,264,5,877912307
433,260,5,877912308
433,358,5,877912309
433,358,5,877912310
434,754,2,878684399
434,343,4,878684400
434,258,4,878684401
434,258,4,878684402
435,321,4,891587007
435,749,3,891587008
435,328,4,891587009
435,328,4,891587010
436,204,1,886406111
436,462,2,886406112
436,566,1,886406113
436,50,1,886406114
436,50,2,886406115
437,710,3,890799059
437,168,4,890799060
437,96,4,890799061
437,1101,4,890799062
437,32,3,890799063
437,510,4,890799064
437,510,4,890799065
438,925,4,885360320
438,476,4,885360321
438,1199,4,885360322
438,1199,4,885360323
439,750,4,881848365
439,739,3,881848366
439,66,3,881848367
439,22,2,881848368
439,22,5,881848369
440,1265,4,888773617
440,1399,3,888773618
440,351,3,888773619
440,1591,4,888773620
440,1591,4,888773621
441,543,5,879770027
441,945,4,879770028
441,491,5,879770029
441,642,4,879770030
441,642,5,879770031
442,223,5,891213703
442,315,3,891213704
442,73,5,891213705
442,313,5,891213706
442,313,5,891213707
443,327,5,891155413
443,751,5,891155414
443,539,4,891155415
443,324,5,891155416
443,324,4,891155417
444,45,3,890338874
444,430,4,890338875
444,497,3,890338876
444,499,2,890338877
444,1346,2,890338878
444,482,4,890338879
444,285,2,890338880
444,285,3,890338881
445,209,3,875683130
445,1039,4,875683131
445,97,5,875683132
445,170,3,875683133
445,1,4,875683134
445,430,4,875683135
445,430,4,875683136
446,286,3,888872618
446,898,1,888872619
446,315,2,888872620
446,316,3,888872621
446,873,3,888872622
446,873,4,888872623
447,527,4,884503189
447,28,3,884503190
447,485,4,884503191
447,603,3,884503192
447,1197,3,884503193
447,1197,3,884503194
448,208,5,880509855
448,436,3,880509856
448,173,4,880509857
448,206,4,880509858
448,81,4,880509859
448,81,5,880509860
449,255,2,882272824
449,628,4,882272825
449,25,2,882272826
449,25,3,882272827
450,886,3,886374136
450,690,4,886374137
450,11,5,886374138
450,11,4,886374139
451,180,5,881141601
451,483,4,881141602
451,174,2,881141603
451,154,4,881141604
451,56,4,881141605
451,204,5,881141606
451,204,4,881141607
452,918,4,888538422
452,209,4,888538423
452,345,4,888538424
452,347,2,888538425
452,347,4,888538426
453,1247,3,875995473
453,743,4,875995474
453,769,3,875995475
453,1230,2,875995476
453,343,2,875995477
453,322,3,875995478
453,322,4,875995479
454,313,5,883949325
454,899,1,883949326
454,301,3,883949327
454,500,2,883949328
454,328,2,883949329
454,328,4,883949330
455,494,4,879894547
455,223,4,879894548
455,514,3,879894549
455,478,5,879894550
455,615,5,879894551
455,181,5,879894552
455,181,4,879894553
456,1042,4,891391271
456,43,1,891391272
456,591,4,891391273
456,410,4,891391274
456,283,4,891391275
456,283,5,891391276
457,301,4,889255379
457,331,5,889255380
457,288,5,889255381
457,690,3,889255382
457,690,4,889255383
458,219,2,891150852
458,218,4,891150853
458,172,4,891150854
458,423,4,891150855
458,427,5,891150856
458,87,1,891150857
458,87,5,891150858
459,859,2,883756729
459,563,3,883756730
459,370,3,883756731
459,760,3,883756732
459,760,4,883756733
460,620,4,882985543
460,10,3,882985544
460,696,4,882985545
460,696,4,882985546
461,151,1,884658613
461,15,5,884658614
461,25,1,884658615
461,25,5,884658616
462,97,2,880909420
462,912,1,880909421
462,83,2,880909422
462,207,1,880909423
462,207,2,880909424
463,205,5,877395836
463,194,5,877395837
463,655,3,877395838
463,968,3,877395839
463,430,4,877395840
463,505,4,877395841
463,185,4,877395842
463,185,5,877395843
464,990,4,891279488
464,289,3,891279489
464,334,2,891279490
464,334,5,891279491
465,303,4,877555258
465,348,4,877555259
465,1313,5,877555260
465,316,4,877555261
465,326,4,877555262
465,326,4,877555263
466,190,3,890331465
466,174,3,890331466
466,510,5,890331467
466,510,4,890331468
467,313,4,878245649
467,302,3,878245650
467,269,5,878245651
467,269,4,878245652
468,98,4,885719214
468,674,4,885719215
468,1240,2,885719216
468,101,3,885719217
468,514,3,885719218
468,514,4,885719219
469,323,3,876274832
469,322,3,876274833
469,327,4,876274834
469,988,4,876274835
469,307,4,876274836
469,754,5,876274837
469,538,4,876274838
469,538,4,876274839
470,827,4,883574685
470,118,2,883574686
470,108,5,883574687
470,255,3,883574688
470,546,5,883574689
470,258,5,883574690
470,258,5,883574691
471,293,4,880565893
471,276,5,880565894
471,1598,5,880565895
471,50,3,880565896
471,268,2,880565897
471,268,4,880565898
472,743,1,879628187
472,546,3,879628188
472,476,5,879628189
472,476,4,879628190
473,885,4,881082450
473,752,5,881082451
473,354,3,881082452
473,354,5,881082453
474,1061,4,877250353
474,974,5,877250354
474,840,5,877250355
474,840,5,877250356
475,1075,5,877643668
475,1007,1,877643669
475,151,5,877643670
475,955,5,877643671
475,629,3,877643672
475,629,4,877643673
476,866,4,879947247
476,864,5,879947248
476,815,4,879947249
476,476,4,879947250
476,21,4,879947251
476,21,5,879947252
477,121,3,889518588
477,282,4,889518589
477,240,2,889518590
477,1328,3,889518591
477,290,4,889518592
477,290,4,889518593
478,222,4,886047147
478,230,4,886047148
478,450,5,886047149
478,665,5,886047150
478,176,3,886047151
478,183,5,886047152
478,183,4,886047153
479,1504,3,874728042
479,921,5,874728043
479,515,3,874728044
479,515,4,874728045
480,405,4,884838791
480,9,4,884838792
480,282,4,884838793
480,15,4,884838794
480,25,2,884838795
480,25,4,884838796
481,77,2,883959177
481,572,1,883959178
481,979,4,883959179
481,975,2,883959180
481,975,4,883959181
482,948,4,882057995
482,323,3,882057996
482,1606,3,882057997
482,1606,4,882057998
483,269,1,885242624
483,916,5,885242625
483,678,5,885242626
483,271,5,885242627
483,271,5,885242628
484,56,2,892781272
484,151,2,892781273
484,1143,2,892781274
484,1143,3,892781275
485,327,4,885487803
485,888,2,885487804
485,303,2,885487805
485,303,4,885487806
486,55,3,889271258
486,716,2,889271259
486,27,2,889271260
486,770,4,889271261
486,770,4,889271262
487,327,4,876608941
487,321,2,876608942
487,865,1,876608943
487,865,5,876608944
488,1372,3,882190256
488,310,5,882190257
488,268,3,882190258
488,337,4,882190259
488,337,4,882190260
489,756,5,887573085
489,764,5,887573086
489,926,3,887573087
489,926,4,887573088
490,260,5,892919344
490,299,3,892919345
490,902,4,892919346
490,936,4,892919347
490,354,4,892919348
490,749,4,892919349
490,245,4,892919350
490,245,4,892919351
491,308,4,874734930
491,884,4,874734931
491,948,4,874734932
491,885,5,874734933
491,885,5,874734934
492,14,4,891234843
492,269,4,891234844
492,168,5,891234845
492,154,4,891234846
492,94,4,891234847
492,94,4,891234848
493,9,4,878744421
493,550,5,878744422
493,402,3,878744423
493,393,4,878744424
493,227,5,878744425
493,476,5,878744426
493,476,5,878744427
494,56,4,884979977
494,614,4,884979978
494,283,4,884979979
494,493,4,884979980
494,1107,3,884979981
494,55,4,884979982
494,55,4,884979983
495,14,5,884338072
495,259,5,884338073
495,255,3,884338074
495,313,4,884338075
495,321,3,884338076
495,321,5,884338077
496,452,5,875858032
496,395,4,875858033
496,1107,3,875858034
496,294,2,875858035
496,268,4,875858036
496,286,4,875858037
496,346,3,875858038
496,346,4,875858039
497,172,4,885139434
497,209,4,885139435
497,405,4,885139436
497,98,5,885139437
497,98,4,885139438
498,321,4,887863158
498,500,4,887863159
498,245,5,887863160
498,245,4,887863161
499,194,3,874989889
499,79,3,874989890
499,174,4,874989891
499,216,4,874989892
499,186,5,874989893
499,186,4,874989894
500,865,5,890276669
500,262,5,890276670
500,127,2,890276671
500,100,2,890276672
500,7,3,890276673
500,7,5,890276674
501,298,3,892261037
501,20,2,892261038
501,713,3,892261039
501,1380,4,892261040
501,1380,4,892261041
502,255,1,893074530
502,158,3,893074531
502,575,3,893074532
502,575,4,893074533
503,539,5,884958615
503,322,5,884958616
503,328,5,884958617
503,330,5,884958618
503,289,5,884958619
503,315,5,884958620
503,323,4,884958621
503,323,5,884958622
504,1033,3,886708915
504,112,4,886708916
504,50,1,886708917
504,597,4,886708918
504,597,4,886708919
505,176,5,887560873
505,16,3,887560874
505,482,5,887560875
505,709,4,887560876
505,709,5,887560877
506,109,3,889759375
506,1078,5,889759376
506,154,3,889759377
506,100,5,889759378
506,100,5,889759379
507,62,2,878118341
507,231,2,878118342
507,68,3,878118343
507,679,3,878118344
507,357,3,878118345
507,357,3,878118346
508,1226,4,885731982
508,240,4,885731983
508,288,5,885731984
508,288,4,885731985
509,367,4,880986712
509,170,3,880986713
509,47,4,880986714
509,47,4,880986715
510,530,4,882729514
510,603,4,882729515
510,499,5,882729516
510,490,3,882729517
510,495,4,882729518
510,611,5,882729519
510,611,5,882729520
511,500,4,891604615
511,301,5,891604616
511,323,4,891604617
511,327,4,891604618
511,995,5,891604619
511,995,4,891604620
512,125,3,887675744
512,874,3,887675745
512,360,4,887675746
512,268,3,887675747
512,248,3,887675748
512,181,4,887675749
512,181,4,887675750
513,102,5,890131569
513,969,1,890131570
513,151,4,890131571
513,71,1,890131572
513,71,4,890131573
514,597,4,882539819
514,90,4,882539820
514,28,3,882539821
514,172,5,882539822
514,94,5,882539823
514,91,5,882539824
514,402,4,882539825
514,402,5,882539826
515,116,2,880468679
515,20,4,880468680
515,547,4,880468681
515,256,5,880468682
515,256,4,880468683
516,630,4,891782384
516,322,3,891782385
516,285,1,891782386
516,221,3,891782387
516,221,4,891782388
517,50,5,891464635
517,127,4,891464636
517,316,1,891464637
517,259,5,891464638
517,259,4,891464639
518,328,4,886084792
518,325,4,886084793
518,288,3,886084794
518,288,4,886084795
519,66,4,877528800
519,289,4,877528801
519,15,4,877528802
519,20,5,877528803
519,282,4,877528804
519,282,4,877528805
520,616,1,885538364
520,604,3,885538365
520,219,3,885538366
520,255,4,885538367
520,739,1,885538368
520,739,4,885538369
521,168,4,882830227
521,154,3,882830228
521,915,3,882830229
521,915,4,882830230
522,528,4,884089845
522,209,3,884089846
522,191,1,884089847
522,98,4,884089848
522,302,5,884089849
522,302,4,884089850
523,185,2,874745301
523,654,4,874745302
523,443,3,874745303
523,234,4,874745304
523,642,4,874745305
523,504,2,874745306
523,504,4,874745307
524,4,4,877389555
524,430,3,877389556
524,204,4,877389557
524,780,5,877389558
524,202,5,877389559
524,202,4,877389560
525,50,4,891285956
525,298,4,891285957
525,249,4,891285958
525,249,4,891285959
526,900,4,884809162
526,538,4,884809163
526,582,4,884809164
526,270,3,884809165
526,743,3,884809166
526,1152,2,884809167
526,1152,4,884809168
527,951,5,881965411
527,275,5,881965412
527,197,3,881965413
527,197,5,881965414
528,289,5,883959342
528,748,4,883959343
528,301,3,883959344
528,301,5,883959345
529,595,2,887404277
529,926,2,887404278
529,106,2,887404279
529,717,4,887404280
529,546,2,887404281
529,620,5,887404282
529,620,3,887404283
530,1074,3,879406010
530,38,4,879406011
530,249,4,879406012
530,347,4,879406013
530,349,5,879406014
530,349,5,879406015
531,58,1,888114475
531,162,3,888114476
531,480,3,888114477
531,185,3,888114478
531,185,4,888114479
532,261,3,879823875
532,349,4,879823876
532,457,5,879823877
532,875,3,879823878
532,1613,5,879823879
532,1613,4,879823880
533,2,3,891646618
533,546,1,891646619
533,403,3,891646620
533,62,5,891646621
533,62,4,891646622
534,919,3,887697531
534,127,3,887697532
534,24,1,887697533
534,547,3,887697534
534,109,2,887697535
534,109,4,887697536
535,654,1,889013285
535,684,3,889013286
535,45,4,889013287
535,190,4,889013288
535,340,4,889013289
535,340,4,889013290
536,187,2,889332773
536,923,3,889332774
536,242,2,889332775
536,528,3,889332776
536,56,3,889332777
536,127,4,889332778
536,127,4,889332779
537,318,5,891550928
537,59,4,891550929
537,404,5,891550930
537,25,3,891550931
537,249,4,891550932
537,249,4,891550933
538,107,5,892237918
538,1197,1,892237919
538,121,1,892237920
538,121,4,892237921
539,470,3,886144409
539,282,1,886144410
539,147,5,886144411
539,54,5,886144412
539,944,5,886144413
539,449,4,886144414
539,86,5,886144415
539,86,5,886144416
540,50,5,882663436
540,277,4,882663437
540,98,4,882663438
540,217,2,882663439
540,87,3,882663440
540,771,3,882663441
540,1139,3,882663442
540,1139,4,882663443
541,584,4,890874089
541,417,3,890874090
541,951,4,890874091
541,139,4,890874092
541,1415,4,890874093
541,1555,2,890874094
541,1030,4,890874095
541,1030,4,890874096
542,271,3,883660166
542,754,3,883660167
542,558,3,883660168
542,448,4,883660169
542,447,3,883660170
542,447,5,883660171
543,663,5,877547701
543,208,4,877547702
543,326,5,877547703
543,326,5,877547704
544,376,4,886844073
544,40,4,886844074
544,410,4,886844075
544,410,4,886844076
545,125,3,890071179
545,253,5,890071180
545,823,4,890071181
545,1008,4,890071182
545,544,3,890071183
545,544,4,890071184
546,83,2,883273963
546,301,4,883273964
546,298,3,883273965
546,535,4,883273966
546,316,4,883273967
546,242,3,883273968
546,313,5,883273969
546,313,4,883273970
547,108,4,877817365
547,456,4,877817366
547,840,4,877817367
547,406,3,877817368
547,829,4,877817369
547,369,3,877817370
547,369,4,877817371
548,892,5,882451777
548,683,2,882451778
548,893,2,882451779
548,687,5,882451780
548,687,5,882451781
549,248,5,875643342
549,268,5,875643343
549,1009,5,875643344
549,1316,5,875643345
549,900,5,875643346
549,280,5,875643347
549,280,5,875643348
550,155,5,880610201
550,68,4,880610202
550,294,4,880610203
550,294,5,880610204
551,385,4,875902922
551,566,1,875902923
551,102,4,875902924
551,154,3,875902925
551,182,3,875902926
551,692,4,875902927
551,648,3,875902928
551,648,4,875902929
552,177,2,892882744
552,873,5,892882745
552,686,4,892882746
552,1089,4,892882747
552,568,3,892882748
552,568,4,892882749
553,827,4,877317106
553,1089,5,877317107
553,678,5,877317108
553,1016,4,877317109
553,597,3,877317110
553,826,4,877317111
553,826,4,877317112
554,474,3,880708696
554,185,5,880708697
554,423,4,880708698
554,378,4,880708699
554,228,4,880708700
554,50,5,880708701
554,50,5,880708702
555,687,1,885509747
555,892,5,885509748
555,680,2,885509749
555,705,4,885509750
555,603,2,885509751
555,181,1,885509752
555,50,3,885509753
555,50,5,885509754
556,64,3,886224875
556,172,5,886224876
556,679,3,886224877
556,83,3,886224878
556,83,4,886224879
557,678,5,882656204
557,1025,5,882656205
557,243,3,882656206
557,243,5,882656207
558,1527,5,885108061
558,294,4,885108062
558,678,5,885108063
558,322,4,885108064
558,322,4,885108065
559,198,5,882989492
559,56,2,882989493
559,50,5,882989494
559,265,5,882989495
559,23,5,882989496
559,1,5,882989497
559,1,5,882989498
560,323,5,885888602
560,265,3,885888603
560,739,5,885888604
560,210,5,885888605
560,435,4,885888606
560,252,3,885888607
560,252,4,885888608
561,180,3,893111919
561,385,5,893111920
561,511,4,893111921
561,65,4,893111922
561,510,4,893111923
561,265,5,893111924
561,265,5,893111925
562,893,3,890198530
562,328,3,890198531
562,748,3,890198532
562,286,4,890198533
562,289,3,890198534
562,905,3,890198535
562,326,2,890198536
562,326,4,890198537
563,199,4,891449466
563,523,5,891449467
563,628,5,891449468
563,212,4,891449469
563,431,5,891449470
563,214,4,891449471
563,204,4,891449472
563,204,5,891449473
564,283,1,878699494
564,275,3,878699495
564,258,4,878699496
564,258,5,878699497
565,1079,3,885171317
565,595,5,885171318
565,412,5,885171319
565,412,4,885171320
566,1062,4,884333910
566,1293,3,884333911
566,1612,4,884333912
566,1612,4,884333913
567,427,4,876091749
567,22,5,876091750
567,95,4,876091751
567,588,5,876091752
567,527,5,876091753
567,463,4,876091754
567,463,4,876091755
568,240,4,888088331
568,283,4,888088332
568,274,4,888088333
568,274,4,888088334
569,743,3,875546996
569,68,3,875546997
569,215,4,875546998
569,392,3,875546999
569,392,4,875547000
570,208,5,878559441
570,133,5,878559442
570,430,5,878559443
570,430,5,878559444
571,384,5,887955915
571,722,4,887955916
571,508,4,887955917
571,523,4,887955918
571,179,4,887955919
571,42,5,887955920
571,42,5,887955921
572,275,3,887863889
572,150,4,887863890
572,410,4,887863891
572,930,3,887863892
572,930,4,887863893
573,411,4,887181618
573,291,3,887181619
573,405,2,887181620
573,412,3,887181621
573,412,4,887181622
574,508,3,877165784
574,121,5,877165785
574,845,5,877165786
574,123,3,877165787
574,123,5,877165788
575,1149,1,888017179
575,203,4,888017180
575,11,5,888017181
575,868,5,888017182
575,14,5,888017183
575,202,5,888017184
575,202,4,888017185
576,1618,4,886006262
576,204,5,886006263
576,203,5,886006264
576,423,4,886006265
576,168,5,886006266
576,168,5,886006267
577,260,4,876420776
577,875,4,876420777
577,264,4,876420778
577,264,4,876420779
578,748,4,890023697
578,121,5,890023698
578,546,3,890023699
578,1087,4,890023700
578,1087,4,890023701
579,333,3,890277079
579,275,4,890277080
579,88,4,890277081
579,88,4,890277082
580,1316,5,876837172
580,894,5,876837173
580,457,1,876837174
580,890,4,876837175
580,313,4,876837176
580,313,5,876837177
581,491,4,892174777
581,12,2,892174778
581,531,3,892174779
581,1011,3,892174780
581,1011,5,892174781
582,236,3,887382007
582,748,3,887382008
582,245,3,887382009
582,245,3,887382010
583,1327,4,885434253
583,456,4,885434254
583,1052,5,885434255
583,986,3,885434256
583,820,5,885434257
583,1047,5,885434258
583,1047,5,885434259
584,265,4,888842878
584,134,3,888842879
584,631,3,888842880
584,25,2,888842881
584,389,4,888842882
584,275,3,888842883
584,1101,3,888842884
584,1101,4,888842885
585,94,5,874842492
585,561,2,874842493
585,450,5,874842494
585,1030,3,874842495
585,1030,4,874842496
586,727,4,880398268
586,392,4,880398269
586,1006,3,880398270
586,1006,5,880398271
587,162,4,883042539
587,204,5,883042540
587,143,3,883042541
587,213,4,883042542
587,199,5,883042543
587,527,4,883042544
587,527,4,883042545
588,531,5,889390277
588,163,4,889390278
588,285,4,889390279
588,285,5,889390280
589,268,4,877468026
589,272,5,877468027
589,340,4,877468028
589,346,5,877468029
589,313,5,877468030
589,313,4,877468031
590,117,4,890434667
590,471,3,890434668
590,1226,4,890434669
590,741,4,890434670
590,280,4,890434671
590,220,4,890434672
590,220,4,890434673
591,111,3,888643670
591,265,4,888643671
591,709,4,888643672
591,215,4,888643673
591,225,5,888643674
591,225,5,888643675
592,772,4,878797935
592,11,4,878797936
592,97,4,878797937
592,230,4,878797938
592,12,4,878797939
592,12,4,878797940
593,15,3,879014432
593,272,4,879014433
593,252,4,879014434
593,324,5,879014435
593,324,4,879014436
594,877,4,891689758
594,300,3,891689759
594,689,3,891689760
594,689,4,891689761
595,380,2,882885291
595,77,3,882885292
595,739,2,882885293
595,386,3,882885294
595,578,5,882885295
595,139,5,882885296
595,142,5,882885297
595,142,4,882885298
596,569,5,878345087
596,145,4,878345088
596,53,2,878345089
596,567,1,878345090
596,590,5,878345091
596,590,4,878345092
597,340,3,875740707
597,294,5,875740708
597,289,4,875740709
597,316,4,875740710
597,312,5,875740711
597,312,4,875740712
598,370,4,889596666
